epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,0.038232672959566116,
0,99,,0.0325343944132328,
0,149,,0.03412732854485512,
0,199,,0.021672792732715607,
0,249,,0.03343486785888672,
0,299,,0.029162706807255745,
0,349,,0.030104294419288635,
0,399,,0.028298422694206238,
0,423,,,0.04976135492324829
0,423,0.02897210232913494,,
1,449,,0.029544994235038757,
1,499,,0.029407227411866188,
1,549,,0.028345799073576927,
1,599,,0.02648489736020565,
1,649,,0.026598557829856873,
1,699,,0.027694115415215492,
1,749,,0.028624610975384712,
1,799,,0.028812935575842857,
1,847,,,0.04925854876637459
1,847,0.02847115881741047,,
